t,eps_ref  # digitised from DeBonis 2013 NASA/TM-2013-217850 Fig. 4(a), black ref. soln. curve
6.150000000000000355e+00,5.747327905255367186e-03
6.200000000000000178e+00,5.850717986676535684e-03
6.250000000000000000e+00,5.949666913397484540e-03
6.299999999999999822e+00,6.069282013323465223e-03
6.349999999999999645e+00,6.182857142857141851e-03
6.400000000000000355e+00,6.304071058475204346e-03
6.450000000000000178e+00,6.427890451517393258e-03
6.500000000000000000e+00,6.559289415247966486e-03
6.549999999999999822e+00,6.690688378978536244e-03
6.599999999999999645e+00,6.815099925980753690e-03
6.650000000000000355e+00,6.929267209474464922e-03
6.700000000000000178e+00,7.015425610658771426e-03
6.750000000000000000e+00,7.085418208734271632e-03
6.799999999999999822e+00,7.129059955588453075e-03
6.849999999999999645e+00,7.162131754256105889e-03
6.900000000000000355e+00,7.201243523316062760e-03
6.950000000000000178e+00,7.252139156180607837e-03
7.000000000000000000e+00,7.320207253886009888e-03
7.049999999999999822e+00,7.395173945225758452e-03
7.099999999999999645e+00,7.491635825314580527e-03
7.150000000000000355e+00,7.600148038490009937e-03
7.200000000000000178e+00,7.723819393042191499e-03
7.250000000000000000e+00,7.857735011102887079e-03
7.299999999999999822e+00,8.006099185788305775e-03
7.349999999999999645e+00,8.171310140636564232e-03
7.400000000000000355e+00,8.332553663952628475e-03
7.450000000000000178e+00,8.498564026646926103e-03
7.500000000000000000e+00,8.666173205033307278e-03
7.549999999999999822e+00,8.821258327165064361e-03
7.599999999999999645e+00,8.976343449296816240e-03
7.650000000000000355e+00,9.115706883789787343e-03
7.700000000000000178e+00,9.262827535159142214e-03
7.750000000000000000e+00,9.417912657290894093e-03
7.799999999999999822e+00,9.572642487046634924e-03
7.849999999999999645e+00,9.749459659511473461e-03
7.900000000000000355e+00,9.926632124352335190e-03
7.950000000000000178e+00,1.011881569207993999e-02
8.000000000000000000e+00,1.031058475203553045e-02
8.050000000000000711e+00,1.049803108808290697e-02
8.099999999999999645e+00,1.067677276091784019e-02
8.150000000000000355e+00,1.084213175425610687e-02
8.199999999999999289e+00,1.100316802368615440e-02
8.250000000000000000e+00,1.115070318282753575e-02
